INSTITUICAO_ENSINO_ALUNO_2020,NOME,FASE_2022,TURMA_2022,INDE_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,IPP_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022
Rede Decisão/União,ALUNO-830,5.0,B,8.135.882.296.296.290,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,958.335,9.241.898.148.148.140,6.25,7.166.666.666.666.660,6.458.333.333.333.330,Não,8.125.005,10.0
Escola Pública,ALUNO-831,2.0,U,6.445.832.675.903.800,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,9.104.156.712.852.360,7.5,3.0,6.25,Não,5.999.996.666.666.660,5.0
,ALUNO-832,3.0,E,862.014.138.888.889,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,9.375,7.5,6.944.444.444.444.440,9.0625,Sim,85.000.025,10.0
,ALUNO-833,,,,,,,,,,,,,,,
,ALUNO-834,3.0,A,6.614.515.690.283.400,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,7.739.245.951.417.000,7.5,4.5,7.5,Não,68.749.975,5.0
Escola Pública,ALUNO-835,2.0,K,5.661.425.060.985.790,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,6.182.121.971.595.650,5.0,3.25,6.25,Não,5.999.993.333.333.330,5.0
,ALUNO-836,0.0,O,6.894.444.777.777.770,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,7.638.888.888.888.880,7.5,6.0,5.0,Não,7.333.325,5.0
Escola Pública,ALUNO-837,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-838,,,,,,,,,,,,,,,
,ALUNO-839,1.0,D,8.079.349.826.086.950,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,9.855.072.463.768.110,7.5,8.0,6.25,Não,8.166.666.666.666.660,5.0
Escola Pública,ALUNO-840,0.0,I,7.151.334.755.991.280,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.485.838.779.956.420,6.875,7.25,5.0,Não,7.083.325,5.0
,ALUNO-841,0.0,Y,683.936.507.936.508,Ágata,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.668,8.230.158.730.158.730,4.375,7.716.666.666.666.660,4.375,Não,741.666,5.0
Escola Pública,ALUNO-842,,,,,,,,,,,,,,,
,ALUNO-843,7.0,A,5.783.934.045.751.630,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833.334,5.226.960.784.313.720,5.0,4.111.111.111.111.110,671.875,Não,7.055.553.333.333.330,5.0
,ALUNO-844,1.0,R,7.308.335.555.555.550,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,861.111.111.111.111,7.5,6.75,6.25,Não,7.555.556.666.666.660,5.0
,ALUNO-845,,,,,,,,,,,,,,,
Escola Pública,ALUNO-846,,,,,,,,,,,,,,,
,ALUNO-847,0.0,A,7.862.026.142.857.140,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,8.714.285.714.285.710,8.125,7.949.999.999.999.990,5.0,Não,6.333.335,10.0
Escola Pública,ALUNO-848,3.0,M,6.030.205.833.333.330,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,7.1875,7.5,3.916.666.666.666.660,734.375,Não,53.749.875,5.0
Escola Pública,ALUNO-849,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-850,4.0,B,7.388.203.535.794.040,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,7.776.784.067.859.110,5.0,6.711.111.111.111.110,765.625,Não,71.666.625,10.0
Escola Pública,ALUNO-851,1.0,L,8.040.676.603.174.600,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,9.682.539.682.539.680,7.5,8.583.333.333.333.330,6.041.666.666.666.660,Não,7.666.666.666.666.660,5.0
,ALUNO-852,0.0,I,7.347.305.921.568.620,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,788.235.294.117.647,8.75,7.166.666.666.666.660,5.625,Não,7.5,5.0
,ALUNO-853,1.0,U,7.928.601.818.181.810,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,9.090.909.090.909.090,7.5,7.75,5.9375,Sim,883.334,5.0
,ALUNO-854,2.0,M,7.403.129.618.406.280,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.092.031.425.364.750,7.5,5.666.666.666.666.660,6.458.333.333.333.330,Não,6.777.773.333.333.330,10.0
Escola Pública,ALUNO-855,3.0,M,6.355.207.500.000.000,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875.001,7.6875,7.5,4.25,734.375,Não,55.416.575,5.0
,ALUNO-856,5.0,B,7.641.655.050.108.930,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916.668,927.076.525.054.466,7.5,7.166.666.666.666.660,6.041.666.666.666.660,Não,791.667,5.0
,ALUNO-857,1.0,L,7.779.763.904.761.900,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.523.809.523.809.520,7.5,7.5,6.25,Não,8.0,5.0
Escola Pública,ALUNO-858,2.0,D,6.689.521.871.961.850,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,839.898.935.980.926,5.0,4.583.333.333.333.330,4.375,Não,8.277.776.666.666.660,5.0
,ALUNO-859,1.0,H,7.729.168.333.333.330,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,8.416.666.666.666.660,7.5,8.5,5.625,Não,7.916.665,5.0
Escola Pública,ALUNO-860,,,,,,,,,,,,,,,
Escola Pública,ALUNO-861,4.0,H,6.962.409.296.451.910,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958.335,6.278.011.204.481.790,6.875,6.877.777.777.777.770,7.1875,Não,73.333.325,5.0
Escola Pública,ALUNO-862,1.0,R,7.785.336.999.222.990,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,750.002,916.278.166.278.166,7.5,8.25,6.25,Sim,8.388.893.333.333.330,5.0
,ALUNO-863,0.0,D,8.679.763.571.428.570,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,919.047.619.047.619,8.125,9.416.666.666.666.660,5.625,Não,7.916.665,10.0
,ALUNO-864,2.0,Q,7.680.083.750.915.750,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,8.754.578.754.578.750,7.5,8.5,6.458.333.333.333.330,Não,7.666.663.333.333.330,5.0
,ALUNO-865,1.0,K,6.254.285.403.508.770,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,750.002,7.389.473.684.210.520,7.5,4.583.333.333.333.330,6.041.666.666.666.660,Não,6.277.776.666.666.660,5.0
Escola Pública,ALUNO-866,1.0,A,8.416.724.112.554.110,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,750.002,972.943.722.943.723,7.5,9.583.333.333.333.330,6.875,Sim,933.334,5.0
,ALUNO-867,,,,,,,,,,,,,,,
,ALUNO-868,0.0,D,7.569.368.138.401.550,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,8.888.499.025.341.130,8.125,6.916.666.666.666.660,5.625,Não,7.916.665,5.0
,ALUNO-869,1.0,P,6.730.094.370.370.370,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.351.851.851.851.850,7.5,4.75,6.041.666.666.666.660,Não,6.777.776.666.666.660,5.0
,ALUNO-870,2.0,L,8.427.782,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,10.0,7.5,8.0,6.666.666.666.666.660,Sim,9.555.566.666.666.660,5.0
,ALUNO-871,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-872,3.0,K,5.526.750.312.169.310,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,708.333,5.727.513.227.513.220,5.625,4.333.333.333.333.330,7.1875,Não,512.499,5.0
Escola Pública,ALUNO-873,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-874,,,,,,,,,,,,,,,
,ALUNO-875,,,,,,,,,,,,,,,
,ALUNO-876,0.0,U,7.410.072.141.650.420,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,9.217.024.041.585.440,7.5,7.166.666.666.666.660,5.0,Não,716.666,5.0
Escola Pública,ALUNO-877,3.0,M,605.804.740.909.091,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,6.607.954.545.454.540,7.5,4.75,703.125,Não,52.083.225,5.0
,ALUNO-878,,,,,,,,,,,,,,,
,ALUNO-879,1.0,G,6.625.001.666.666.660,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,8.833.333.333.333.330,5.0,5.5,3.75,Não,7.166.665,5.0
Escola Pública,ALUNO-880,,,,,,,,,,,,,,,
,ALUNO-881,1.0,E,8.057.199.636.363.630,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,9.848.484.848.484.840,7.5,7.833.333.333.333.330,6.875,Não,8.166.670.000.000.000,5.0
,ALUNO-882,1.0,N,7.576.531.180.695.840,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,7.570.145.903.479.230,7.5,9.166.666.666.666.660,5.625,Não,7.333.333.333.333.330,5.0
,ALUNO-883,1.0,E,7.791.668,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,9.666.666.666.666.660,7.5,5.5,6.25,Não,7.166.663.333.333.330,10.0
,ALUNO-884,5.0,B,5.537.423.023.965.140,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,666.668,5.995.438.453.159.040,7.5,4.9,4.583.333.333.333.330,Não,616.667,2.5
,ALUNO-885,1.0,L,8.018.089.853.232.110,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,904.876.926.616.057,7.5,8.833.333.333.333.330,6.25,Não,8.333.336.666.666.660,5.0
Escola Pública,ALUNO-886,1.0,M,8.086.112,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,9.666.666.666.666.660,7.5,7.25,6.25,Não,6.888.883.333.333.330,10.0
,ALUNO-887,1.0,A,5.852.779.111.111.110,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,7.222.222.222.222.220,7.5,0.0,4.583.333.333.333.330,Não,6.499.996.666.666.660,10.0
Escola Pública,ALUNO-888,,,,,,,,,,,,,,,
Escola Pública,ALUNO-889,3.0,A,7.831.592.958.621.300,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833.334,8.513.866.737.550.940,7.5,6.555.555.555.555.550,734.375,Não,74.999.975,10.0
Escola Pública,ALUNO-890,,,,,,,,,,,,,,,
,ALUNO-891,1.0,D,8.025.002,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,10.0,7.5,6.5,6.25,Não,7.5,10.0
Escola Pública,ALUNO-892,,,,,,,,,,,,,,,
,ALUNO-893,2.0,P,5.606.945.333.333.330,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,7.000.000.000.000.000,7.5,3.5,6.458.333.333.333.330,Não,555.556,10.0
Escola Pública,ALUNO-894,,,,,,,,,,,,,,,
,ALUNO-895,0.0,D,7.944.048.285.714.280,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,9.761.904.761.904.760,8.125,5.666.666.666.666.660,5.625,Não,766.666,10.0
,ALUNO-896,2.0,U,7.199.483.586.980.920,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,9.184.904.601.571.260,7.5,5.833.333.333.333.330,5.624.999.999.999.990,Não,7.666.670.000.000.000,5.0
,ALUNO-897,,,,,,,,,,,,,,,
Escola Pública,ALUNO-898,,,,,,,,,,,,,,,
Escola Pública,ALUNO-899,,,,,,,,,,,,,,,
,ALUNO-900,3.0,B,7.078.213.898.659.690,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,791.667,7.312.949.493.298.460,7.5,6.5,765.625,Não,754.166,5.0
,ALUNO-901,1.0,J,6.067.222.501.942.500,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500.020.000.000.000,5.843.045.843.045.840,7.5,3.75,6.041.666.666.666.660,Não,7.222.223.333.333.330,5.0
Escola Pública,ALUNO-902,0.0,B,7.517.770.718.098.660,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,8.765.931.923.826.660,7.5,7.416.666.666.666.660,5.3125,Não,7.749.995,5.0
Escola Pública,ALUNO-903,2.0,L,8.175.157.209.876.540,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,9.382.716.049.382.710,7.5,7.5,6.041.666.666.666.660,Não,8.222.226.666.666.660,10.0
Escola Pública,ALUNO-904,,,,,,,,,,,,,,,
,ALUNO-905,0.0,F,7.658.744.356.725.140,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,665.204.678.362.573,7.5,9.1,6.25,Sim,8.416.665,5.0
Rede Decisão/União,ALUNO-906,,,,,,,,,,,,,,,
Escola Pública,ALUNO-907,,,,,,,,,,,,,,,
Escola Pública,ALUNO-908,,,,,,,,,,,,,,,
Escola Pública,ALUNO-909,2.0,I,6.654.070.674.842.060,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.916.679.999.999.990,854.812.337.421.033,5.625,4.5,6.458.333.333.333.330,Não,7.722.223.333.333.330,5.0
Escola Pública,ALUNO-910,7.0,A,5.323.060.529.411.760,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916.668,416.078.431.372.549,5.0,2.966.666.666.666.660,703.125,Não,6.388.886.666.666.660,5.0
Escola Pública,ALUNO-911,4.0,A,554.660.878.400.712,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,458.334,7.675.756.420.035.590,5.0,5.0,578.125,Não,61.249.925,2.5
Escola Pública,ALUNO-912,,,,,,,,,,,,,,,
,ALUNO-913,3.0,D,7.027.986.444.444.440,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,8.083.333.333.333.330,7.5,6.488.888.888.888.880,796.875,Não,7.833.335,10.0
,ALUNO-914,2.0,B,6.940.909.599.240.260,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,6.746.201.329.534.660,7.5,6.583.333.333.333.330,6.25,Não,7.500.003.333.333.330,5.0
,ALUNO-915,2.0,M,6.598.583.497.194.160,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.916.679.999.999.990,6.152.637.485.970.810,7.5,4.666.666.666.666.660,6.041.666.666.666.660,Não,644.444,10.0
Rede Decisão/União,ALUNO-916,5.0,L,9.354.308.222.222.220,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,875.001,10.0,9.375,8.511.111.111.111.110,9.0625,Sim,9.666.675,10.0
FIAP,ALUNO-917,,,,,,,,,,,,,,,
,ALUNO-918,4.0,B,7.619.179.857.540.920,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,875.001,854.728.317.659.352,7.5,7.111.111.111.111.110,8.125,Não,7.75,5.0
Escola Pública,ALUNO-919,7.0,A,4.831.948.084.967.320,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.027.450.980.392.150,6.875,1.477.777.777.777.770,765.625,Não,6.388.886.666.666.660,10.0
Rede Decisão/União,ALUNO-920,5.0,F,7.039.504.634.920.630,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833.334,6.612.103.174.603.170,5.625,7.199.999.999.999.990,7.8125,Não,8.0,5.0
